split,map_family,map_size,map,maze_seed,topology_seed,goal_variant,slip,n_states,candidate_state,rank,is_top,target_score,target_reduction,error
test,maze,15,maze_15_seed5_goal1,5,5,1,0.0,97,52,30,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.0,108,88,30,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.0,108,90,30,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.0,97,75,31,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.0,97,60,31,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.0,108,90,31,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.0,108,94,31,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.0,97,76,32,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.0,97,64,32,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.0,108,95,32,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.0,108,106,32,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.0,97,77,33,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.0,97,66,33,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.0,108,97,33,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.0,108,107,33,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.0,97,78,34,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.0,97,75,34,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.0,108,106,34,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.0,97,80,35,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.0,97,76,35,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.0,97,84,36,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.0,97,77,36,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.0,97,84,37,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,1,1,True,1.0,1.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,1,1,True,1.0,1.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,1,1,True,1.0,1.0,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,1,1,True,1.0,1.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,2,2,False,1.0,1.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,2,2,False,1.0,1.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,2,2,False,1.0,1.0,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,2,2,False,1.0,1.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,88,3,False,0.6666628574788805,0.6666628574788805,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,22,3,False,1.0,1.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,94,3,False,0.9993543760872745,0.9993543760872745,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,106,3,False,0.8496968668503329,0.8496968668503329,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,15,4,False,0.3333333333333334,0.3333333333333334,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,21,4,False,0.6666666666666666,0.6666666666666666,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,106,4,False,0.8492664509092486,0.8492664509092486,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,11,4,False,0.6666666666666666,0.6666666666666666,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,17,5,False,0.3333333333333334,0.3333333333333334,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,8,5,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,11,5,False,0.6666666666666666,0.6666666666666666,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,19,5,False,0.33312186886428163,0.33312186886428163,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,29,6,False,0.3333333333333334,0.3333333333333334,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,10,6,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,13,6,False,0.3333295909831552,0.3333295909831552,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,17,6,False,0.3331181265141034,0.3331181265141034,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,31,7,False,0.3333333333333334,0.3333333333333334,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,15,7,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,19,7,False,0.2833040249207895,0.2833040249207895,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,31,7,False,0.3331181253624428,0.3331181253624428,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,59,8,False,0.3333333333333334,0.3333333333333334,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,17,8,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,66,8,False,0.28309242914191163,0.28309242914191163,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,49,8,False,0.332903049873555,0.332903049873555,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,80,9,False,0.23327471658679014,0.23327471658679014,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,29,9,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,22,9,False,0.23327097308457828,0.23327097308457828,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,76,9,False,0.33268777856082604,0.33268777856082604,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,78,10,False,0.1332162304633862,0.1332162304633862,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,31,10,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,17,10,False,0.2330632520985649,0.2330632520985649,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,13,10,False,0.2830925604716006,0.2830925604716006,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,3,11,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,36,11,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,27,11,False,0.23305957426278645,0.23305957426278645,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,44,11,False,0.2830850735463278,0.2830850735463278,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,4,12,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,38,12,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,31,12,False,0.2330595097891411,0.2330595097891411,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,33,12,False,0.2828810303361242,0.2828810303361242,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,8,13,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,53,13,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,4,13,False,0.2330558307800952,0.2330558307800952,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,72,13,False,0.2328477827551576,0.2328477827551576,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,10,14,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,72,14,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,7,14,False,0.23305576511473003,0.23305576511473003,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,22,14,False,0.1830302025360308,0.1830302025360308,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,18,15,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,74,15,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,24,15,False,0.2330520227642183,0.2330520227642183,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,4,15,False,0.18281506027147384,0.18281506027147384,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,20,16,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,78,16,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,23,16,False,0.23305202163240202,0.23305202163240202,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,7,16,False,0.18281499460596753,0.18281499460596753,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,21,17,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,80,17,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,37,17,False,0.23305202161219687,0.23305202161219687,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,24,17,False,0.18281125225619393,0.18281125225619393,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,22,18,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,88,18,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,49,18,False,0.23284450109668445,0.23284450109668445,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,23,18,False,0.18281125112444324,0.18281125112444324,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,23,19,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,95,19,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,95,19,False,0.232632965145153,0.232632965145153,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,37,19,False,0.18281125110415328,0.18281125110415328,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,33,20,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,96,20,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,25,20,False,0.1830227143414806,0.1830227143414806,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,25,20,False,0.1327820745966242,0.1327820745966242,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,35,21,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,66,21,False,0.13321623057940016,0.13321623057940016,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,33,21,False,0.18282628374580043,0.18282628374580043,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,10,21,False,0.08255275736780156,0.08255275736780156,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,36,22,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,84,22,False,0.13321623057940016,0.13321623057940016,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,10,22,False,0.13278581908773426,0.13278581908773426,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,35,22,False,0.08254153538463778,0.08254153538463778,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,38,23,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,3,23,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,35,23,False,0.13277084864651806,0.13277084864651806,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,53,23,False,0.08232652931617306,0.08232652931617306,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,44,24,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,4,24,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,45,24,False,0.13255938535819622,0.13255938535819622,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,75,24,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,47,25,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,18,25,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,53,25,False,0.1325557075424269,0.1325557075424269,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,84,25,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,49,26,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,20,26,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,72,26,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,85,26,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,52,27,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,33,27,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,75,27,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,86,27,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,60,28,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,35,28,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,84,28,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,87,28,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,64,29,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,44,29,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,85,29,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,88,29,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,66,30,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,47,30,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,86,30,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,90,30,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,72,31,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,49,31,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,87,31,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,94,31,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,74,32,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,52,32,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,88,32,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,95,32,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,75,33,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,60,33,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,90,33,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.05,108,107,33,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,76,34,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,64,34,False,0.0,0.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.05,108,97,34,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,77,35,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,75,35,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.05,97,84,36,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,76,36,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.05,97,77,37,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,1,1,True,1.0,1.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,1,1,True,1.0,1.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,1,1,True,1.0,1.0,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,1,1,True,1.0,1.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,2,2,False,1.0,1.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,2,2,False,1.0,1.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,2,2,False,1.0,1.0,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,2,2,False,1.0,1.0,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,88,3,False,0.66664968087618,0.66664968087618,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,22,3,False,1.0,1.0,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,94,3,False,0.9986499443376552,0.9986499443376552,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,106,3,False,0.8772004774633387,0.8772004774633387,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,15,4,False,0.3333333333333334,0.3333333333333334,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,21,4,False,0.6666666666666666,0.6666666666666666,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,106,4,False,0.8763004404166463,0.8763004404166463,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,11,4,False,0.6666666666666666,0.6666666666666666,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,17,5,False,0.3333333333333334,0.3333333333333334,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,8,5,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,11,5,False,0.6666666666666666,0.6666666666666666,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,19,5,False,0.33289969350403165,0.33289969350403165,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,29,6,False,0.3333333333333334,0.3333333333333334,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,10,6,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,13,6,False,0.3333169770314043,0.3333169770314043,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,17,6,False,0.33288333720210694,0.33288333720210694,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,31,7,False,0.3333333333333334,0.3333333333333334,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,15,7,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,19,7,False,0.2925501645588746,0.2925501645588746,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,31,7,False,0.33288331478247146,0.33288331478247146,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,59,8,False,0.3333333333333334,0.3333333333333334,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,17,8,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,66,8,False,0.2921152931287977,0.2921152931287977,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,49,8,False,0.33243453102134723,0.33243453102134723,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,80,9,False,0.2517669973942899,0.2517669973942899,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,29,9,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,22,9,False,0.25175061863983533,0.25175061863983533,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,76,9,False,0.331983951936728,0.331983951936728,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,78,10,False,0.17020066801172612,0.17020066801172612,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,31,10,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,17,10,False,0.25133335676574664,0.25133335676574664,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,13,10,False,0.29211652552926604,0.29211652552926604,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,3,11,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,36,11,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,27,11,False,0.25131758430442275,0.25131758430442275,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,44,11,False,0.2920837712042662,0.2920837712042662,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,4,12,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,38,12,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,31,12,False,0.2513170021486391,0.2513170021486391,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,33,12,False,0.2916822794030924,0.2916822794030924,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,8,13,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,53,13,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,4,13,False,0.25130120632006847,0.25130120632006847,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,72,13,False,0.2508809412158727,0.2508809412158727,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,10,14,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,72,14,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,7,14,False,0.2513006001168129,0.2513006001168129,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,22,14,False,0.21053381191049164,0.21053381191049164,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,18,15,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,74,15,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,24,15,False,0.2512842437852391,0.2512842437852391,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,4,15,False,0.21008439957011765,0.21008439957011765,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,20,16,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,78,16,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,23,16,False,0.2512842221641909,0.2512842221641909,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,7,16,False,0.21008379336683722,0.21008379336683722,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,21,17,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,80,17,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,37,17,False,0.2512842213337544,0.2512842213337544,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,24,17,False,0.210067437035596,0.210067437035596,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,22,18,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,88,18,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,49,18,False,0.250868844395261,0.250868844395261,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,23,18,False,0.21006741541454724,0.21006741541454724,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,23,19,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,95,19,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,95,19,False,0.24996822430804277,0.24996822430804277,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,37,19,False,0.21006741458412487,0.21006741458412487,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,33,20,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,96,20,False,0.3333333333333334,0.3333333333333334,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,25,20,False,0.21050103050162575,0.21050103050162575,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,25,20,False,0.1692842310943639,0.1692842310943639,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,35,21,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,66,21,False,0.1702006680102659,0.1702006680102659,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,33,21,False,0.2101333734998899,0.2101333734998899,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,10,21,False,0.12808401500279398,0.12808401500279398,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,36,22,False,0.0,0.0,
test,maze,15,maze_15_seed5_goal1,5,5,1,0.1,97,84,22,False,0.1702006680102659,0.1702006680102659,
test,braid_maze,15,braid_maze_15_seed5_goal0,5,5,0,0.1,108,10,22,False,0.1693006313681712,0.1693006313681712,
test,braid_maze,15,braid_maze_15_seed5_goal1,5,5,1,0.1,108,35,22,False,0.12803490121766606,0.12803490121766606,
test,maze,15,maze_15_seed5_goal0,5,5,0,0.1,97,38,23,False,0.0,0.0,
